mmsi,observed_at_utc,latitude,longitude,sog_knots,cog_degrees,heading_degrees,vessel_state,geofence_id,geofence_name,record_hash,source_file
369042000,2024-12-27 14:23:05+01:00,33.6892,-118.11504,0.2,335.1,241.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),c43b0d15b7d8738d94ff2929bb42fcf25ff044ed0de70ebd90f53a35072e8fb9,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 14:24:13+01:00,33.68927,-118.11513,0.2,294.1,232.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),dce7fb006d7cad715d190cf01c11a713b2e71fdbbc344c5380f03e5a30b30268,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 14:25:14+01:00,33.68932,-118.11521,0.3,297.1,227.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),bb88395034deb421276ed3adf8735f46a0672c6003299d1d5e905030a317539e,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 14:26:24+01:00,33.68934,-118.11533,0.2,272.9,221.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),30c4cb55886530112671f001f1b60ebb22f5368dace5f6726b6a46801a1226f0,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 14:28:42+01:00,33.68936,-118.11556,0.1,256.1,214.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),7ac3e4025f9a9968c9a4e2d74844154c5cd351b5dc7a0f771625b488ca16591c,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 14:31:41+01:00,33.68938,-118.11576,0.1,283.6,208.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),c83c791e0942ac1c9b18704fe23021177cbe536a68642a09b6094b8b468d949c,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 14:34:41+01:00,33.68941,-118.11596,0.1,299.8,202.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),37c1258252567bc56692da81f94ff93fddaa56ab8909d00c569ee63f95c8c18b,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 14:40:40+01:00,33.68966,-118.11616,0.4,299.3,187.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),d6372b5d197900be5800aa5bd6efe91a55ab8d596c6f2845c69e1d823f4fb7b6,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 14:52:47+01:00,33.6899,-118.11612,0.1,272.9,194.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),86cf9d72e777d21c50aefa3c02f8d988758d40bfa320800e985eaca94f72b918,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 14:55:41+01:00,33.68991,-118.1162,0.0,261.1,188.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),4cd783e953d96b9639ad4a23ffc94b61d89862148ae6644501d8d39f51c094cc,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 14:58:42+01:00,33.68984,-118.11626,0.0,269.4,184.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),f5c0bc778c4e2211b2ddef54ad11f849710e57c7f12e7fa9e738cba1514c36f9,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:01:41+01:00,33.68984,-118.11627,0.3,257.9,183.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),e142cfcb0f4a5a4c20b9b58f7985616114ce50b165da36df1fdb866db5f5df3b,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:04:44+01:00,33.68979,-118.11618,0.7,97.4,187.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),1e52edba6abb8df8328349e82db7544f76d94f400b4d83417099c4bd16d5aa2c,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:07:43+01:00,33.6898,-118.11609,0.1,92.3,191.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),f0f0ef247cee012d0376b793cb15b88de0c4708f4c7d14cc230abb1f11d94526,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:10:43+01:00,33.68981,-118.11607,0.1,91.1,193.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),ce791831c3def8b79579818c5261883f32bc6e3149171f8b7ae2e5dee9bfbfff,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:16:41+01:00,33.68985,-118.116,0.0,300.3,195.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),13bdfe3eb8e40d95ffa75f38e6f2708640fcf49cb9d29890ecfc0a2c583329ab,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:19:38+01:00,33.68987,-118.11605,0.0,296.3,195.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),cba0f66f7779eb9ddc79d93d8b369e56554b87b1f8a98f911e73ce33e4dc6d17,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:22:41+01:00,33.68991,-118.11609,0.1,278.7,193.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),744fd78180028d988861e6b2c2add0594c5b796c65f20c8d7ab0c1d182c4771e,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:25:43+01:00,33.6899,-118.11611,0.1,121.3,193.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),a7311219a9187e417a0d420aca1e6f78b74d132831fd97dcac6e85a3ad0badaf,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:28:42+01:00,33.68986,-118.11613,0.0,272.8,192.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),dee920001286ae9081acbd6b7c6d37a7c8e16871acb18d464d3fff0fa4da23c6,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:43:44+01:00,33.68986,-118.11606,0.0,276.2,196.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),1e596ba11e31830a9340bf1e6d0df0e1693abc175686d4ee2da708e2fdc012cb,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:49:42+01:00,33.68983,-118.11612,0.1,108.0,192.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),8d394bbb0faa705345c3b319c7bb2aa649b63e81b91dcac9c95cdbd0d2e8f0dd,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:55:45+01:00,33.68982,-118.11602,0.2,111.7,192.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),d21859059eb54b718b45b4c6742f513fa95f4b8139fc961280a5304d836ede8f,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 15:58:43+01:00,33.68974,-118.11593,0.1,121.2,199.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),04405adfd5bb12377c535a7840f953e4193c9cc4f85a3872eb39de1b9550d263,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:01:45+01:00,33.68969,-118.11589,0.0,105.7,200.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),b08bef59b713738682e287f7818ef1e4346e4a8401524ba9d1e88efc18d160b1,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:04:45+01:00,33.6897,-118.11579,0.1,129.0,200.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),50c588f8b6e22d9180b787a70914a0620a94631aaaceab9eb1435e8bfb8746e4,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:07:46+01:00,33.68966,-118.1157,0.1,113.3,205.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),73b0061772ce4c58881c55a731933e4492bc2f25c3562feb427919112437a621,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:10:39+01:00,33.6896,-118.11566,0.0,111.5,208.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),ab015b5b2004305985a363eb644a70c8fcfd2df7c3c47a3e459816534b5a284f,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:13:48+01:00,33.6896,-118.11562,0.1,109.0,207.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),7cbaa6975d58b8c99ab567eeb15c91d0a34d839c41f3daa5c626b6b837874b2b,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:22:43+01:00,33.68955,-118.11557,0.0,312.2,213.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),2a628cc9e278961ffb01e7f693bcfddfe12f8ce76daa98046f815ceedc2cb968,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:25:42+01:00,33.68959,-118.11558,0.1,318.7,209.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),408da67af6e05b8c772f23ec88e2f75913f380ca9956e1948804560e8ba8c392,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:37:42+01:00,33.68972,-118.11584,0.0,294.9,199.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),3e3e9ebc90af89e72d9a47a6bef436e44f42fae64e3ba34c2dca1cbb3079d6e8,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:43:42+01:00,33.68972,-118.1159,0.3,108.2,197.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),0b058501dd321062eb4c567ac6c1d50f7b3f1173aa4dd7e190b58ea0ffec7467,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:46:42+01:00,33.68968,-118.11594,0.1,277.1,195.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),5536514983b0512cda68e8b70dd0078a4994a0035e8df28b39c9a23ba0639cd5,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:52:42+01:00,33.68965,-118.11604,0.2,291.9,189.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),d340f0d49da835e81e1dc6baea87c02c48f3cd5f253e1a0d835587b0d1d3da56,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:55:42+01:00,33.68967,-118.11604,0.0,91.0,192.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),646d5bc01e76b28f83934f226b51b111bd495cafa9036890e3b7ff30413e0309,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 16:58:39+01:00,33.68971,-118.11604,0.1,91.1,191.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),e123125a9dd5b7a0bdccd465f4ab4dcf8cb7b43eef39e9d42c9c4ed358e3115a,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:01:45+01:00,33.68976,-118.11602,0.0,88.6,192.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),db3fbf239c736eb32021bd912a9753ba4058edfcc9be1bbab84e3974d3e06a96,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:04:43+01:00,33.68979,-118.11599,0.2,123.2,197.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),a9551a8d90f407b1375069971dfa95edb8de5f37e6dc9b9c698ae4d95419e080,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:07:44+01:00,33.68983,-118.11605,0.1,290.7,196.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),c98bcbe3463c82f37ec5f6a85b85d3f8ddba5dcdcb528264a3d87484ae5e9add,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:10:39+01:00,33.68983,-118.11613,0.2,278.3,191.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),11c7cf171401ff7822ae27e9c56748ddce452ff334f9b9c28553bbc66a043f0a,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:19:49+01:00,33.68979,-118.11632,0.1,275.9,187.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),c5df238fc96e7d45760a3fd453986f09840e795ab1bb259f6aec12306b897044,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:22:42+01:00,33.68985,-118.11633,0.3,298.2,186.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),f53a266ad2d2b8ad96afb14947840a706c81b5e4df0131a192242d0546e3fe0c,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:25:46+01:00,33.68994,-118.11634,0.1,302.6,184.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),468d764833d761a96748bcf2f86825e6ba6171ecd37b760fc9a97666c2beae50,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:43:45+01:00,33.69009,-118.11662,0.1,278.6,181.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),2d8b2577320e70c25d56bf7e19b9cd21752324f95bbd1169e9a15d1bd6384659,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:46:45+01:00,33.69013,-118.11669,0.2,89.6,182.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),73576e4e210e6cf494bfd740d41159ada73aed2f9bb5d0e5eeeeba22870ec649,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:49:44+01:00,33.69012,-118.11674,0.0,262.8,181.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),a0f28bc94593ac640a7742556e7cfd903d3cfed9aa67fd6589bd03b906e230b8,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:52:46+01:00,33.6901,-118.11683,0.2,263.9,177.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),d7542f7aa926ba5d147308f20aae9bf6adf19a7cde8c83f60874dbe9933246d0,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:55:39+01:00,33.69008,-118.11688,0.2,79.0,174.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),c19f3ca2adae2ac6df97f8ff7a33a09aa693758bee716866a777202e10fe3e42,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 17:58:45+01:00,33.69013,-118.11693,0.1,71.7,172.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),08d194a69baed99f6ccd16b789a0fcadcbb9707c77e3df0169f6f756fcab8318,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:04:45+01:00,33.69012,-118.11692,0.3,86.3,173.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),ff707b30f41010cf41c86296e744f8661e4dcca24600417a2893fdfdd1b5611f,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:07:44+01:00,33.6901,-118.11693,0.2,255.0,172.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),b165f6df1b7ad03cfc32d9dd01668fc53f4e0fd2129e626f12c95758ba5d65b8,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:10:44+01:00,33.6901,-118.11688,0.3,264.8,171.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),48d8fc9d57070c418889b4a0eebc9dd7452ac2f74e64fb745b94e60a89a26108,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:13:46+01:00,33.6901,-118.11679,0.0,94.5,172.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),79f8a00156696bfc0870bc6195450d9602ad0eac4a4773a24f77abba441446ad,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:22:44+01:00,33.6901,-118.11661,0.0,285.0,181.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),0e3ea64295c7989cd72f272e74ab67a8751e0d06f4e259faf6d8008854ce6a76,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:25:40+01:00,33.69013,-118.11664,0.1,258.6,180.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),57a003303d595cd5de9168520673627f7d75ce0eb5dd7659c6c7a80de63116cc,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:28:45+01:00,33.69009,-118.11668,0.2,253.6,181.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),e8942d2065eebb0db09a7bae916120aa8c2e570a9a19d34540e8529a4006c69e,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:43:43+01:00,33.69013,-118.11694,0.1,252.4,170.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),ba59f6fa2a4d87f460070c41cb3d73c0e8848028458374d03d13c3b104a95cf2,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:46:46+01:00,33.6901,-118.11678,0.1,94.3,178.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),ca0b1e8cc9eb2676186a3c8ff7f6f254948ed12baf2518ec8b0433e6705f1ba0,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:55:42+01:00,33.69021,-118.11684,0.1,266.2,177.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),1515e371991b1841ad7b568c1b1398934a8bc8e545f74235106e5fa2c451152c,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 18:58:47+01:00,33.6902,-118.11691,0.2,101.7,178.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),2197215af1ff96ba0a20cb3aa013741e8f841d251f67695a9d931de371e1742d,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:01:43+01:00,33.69018,-118.11702,0.1,248.4,175.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),419551342556ec4e96d192e53ce5b886fed0acb1b9a69d6693e1f5fe002d1211,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:04:44+01:00,33.69016,-118.11713,0.1,71.9,170.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),c25764fc78b07c810949f4b16bc9af579952604137d451031c2a18f585e3d3c4,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:07:39+01:00,33.6902,-118.11721,0.0,274.2,167.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),0933563f09745e562aac1b1b7f5d5c1803aabb975314e75da572ef2fd2781ecc,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:10:42+01:00,33.69018,-118.11721,0.3,258.0,167.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),e7e33ce49e1cda0aea2a6a2b017b2f64c80f8594b608312b3580ea58aab97616,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:13:42+01:00,33.69018,-118.11712,0.2,77.3,169.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),10b13addad1fe79271a4009929b092589f1e37c3d47cb03da2dd3518ce396964,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:16:44+01:00,33.6902,-118.11692,0.8,86.8,175.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),3cf672dbcae74a24dcbb277a8fb2772cf734be95a6ac6974ded19192b5585ffd,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:19:42+01:00,33.69022,-118.11677,0.2,270.0,180.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),1dad799191f0d9d44c32ddc7c13f1ee4f321f515fc922fa0789209baaff5b504,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:22:48+01:00,33.69019,-118.1167,0.2,246.7,183.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),6a265f05cf2902aa661e92909e8294cc5c4d2e2f342b5ec5e4ac14d6ae0eafb3,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:25:42+01:00,33.69015,-118.11667,0.0,99.8,182.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),858634db9227db8d1009da909ca7a68714edee3ebcda2ff5d2c565422f7b2060,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:28:48+01:00,33.69016,-118.11664,0.0,76.6,181.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),e131da5d8c35513ca908a73cab30886ec8e482032255118f559baec854847c23,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:31:43+01:00,33.69018,-118.11661,0.1,95.9,184.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),57e29167eeb3798fd9b3c6c2823e2ece127e91052623bf5f76b47acf73d112de,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:34:46+01:00,33.69014,-118.11667,0.0,254.0,183.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),75b03cff52271b57bff0090afa9829a201453b5ccfad6d9c7ce5696404976ae6,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:37:46+01:00,33.69013,-118.11676,0.2,267.4,180.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),0530cea774ef8c58e2deb15839983028927ecff4ca47d8ecff6dd8b557712001,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:40:48+01:00,33.69018,-118.11683,0.0,269.3,178.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),b89d1ab214097b0d119e5b1c1572c35d6954a8e6262ae8512a817b6d6fbf0d75,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:43:44+01:00,33.69021,-118.11685,0.0,86.1,177.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),9703e82a5c440e47e0143bd04121de2cb116c86b0e92a5bfa8b005b48ee728bb,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:46:49+01:00,33.69017,-118.11684,0.0,111.1,177.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),edddfd4de0acce02e054f9e75891135c76c0816bcfc82149080155d1bbe6e403,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:49:40+01:00,33.69015,-118.11678,0.5,279.6,178.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),e0418c2f628e0851957355ef8dd1d0d45b85d43b31fbab0ed644b34fa6740fdd,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:52:43+01:00,33.69018,-118.11679,0.1,300.9,178.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),38716215a94f44434098529242798a65f33a7a0b8ea0f88194439086000f41a1,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:55:45+01:00,33.6902,-118.11678,0.1,95.1,178.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),b1a70d5f9f8237d7cb6672e04891d917ee8c4c0d0916bedc56ec6927a02fdf8e,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 19:58:43+01:00,33.69018,-118.11674,0.2,98.4,180.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),a9783450479653ad7ab2eaa3101ac59d0f337f2a01c575cbb81197a5c9de0992,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 20:01:44+01:00,33.69014,-118.11669,0.0,271.7,181.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),328722293bea81b3b56005c44c14fb5268bd2b7e4e7baac6c096116c846c834b,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 20:04:42+01:00,33.69015,-118.11663,0.2,87.0,181.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),0decd91d59754e11544b7df31240e09b9a8f1ae9d1aa580c1698530ad1286ec2,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 20:07:45+01:00,33.69015,-118.11651,0.0,108.9,187.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),d78130ca3c26935a492ab0e09ce058b777183ee1d8fd038ee3f7276078141dad,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 20:10:44+01:00,33.69011,-118.11638,0.2,106.0,193.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),55d3497429bd0e456c62af352f0e2fb949d28da170e60a299f7602794db12c4c,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 20:13:44+01:00,33.69008,-118.11633,0.0,267.2,194.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),8b3e6f3afd3dd7ecda3719bfbed4c0b7398817924121c740912309e431812b08,data\extracted\2024-12-27\AIS_2024_12_27.csv
369042000,2024-12-27 20:16:42+01:00,33.69007,-118.11636,0.0,289.4,191.0,anchorage,297,Commercial Anchorage F (outside of Long Beach Breakwater),0982beb9a68577f219d4d96136fbc5cc761d20600f0066d11e50b447ea4b9fd9,data\extracted\2024-12-27\AIS_2024_12_27.csv
